AT	-	Rudolf	10609	\N
AT	-	Rupert	1651	\N
AT	-	Ruth	986	\N
AT	-	Sabina	342	\N
AT	-	Sabine	6613	\N
AT	-	Sabrina	905	\N
AT	-	Samuel	109	\N
AT	-	Sana	125	\N
AT	-	Sandra	2716	\N
AT	-	Sandro	75	\N
AT	-	Sara	143	\N
AT	-	Sarah	621	\N
AT	-	Sebastian	1026	\N
AT	-	Selina	77	\N
AT	-	Selma	102	\N
AT	-	Sibylle	366	\N
AT	-	Siegfried	3223	\N
AT	-	Sieglinde	188	\N
AT	-	Sigrid	515	\N
AT	-	Silke	553	\N
AT	-	Silvana	133	\N
AT	-	Silvia	4532	\N
AT	-	Simon	798	\N
AT	-	Simone	967	\N
AT	-	Sofie	240	\N
AT	-	Sonja	4280	\N
AT	-	Sophie	933	\N
AT	-	Stefan	6671	\N
AT	-	Stefanie	2851	\N
AT	-	Stephan	885	\N
AT	-	Stephanie	540	\N
AT	-	Susanna	697	\N
AT	-	Susanne	5370	\N
AT	-	Sven	133	\N
AT	-	Sylvia	2522	\N
AT	-	Tamara	630	\N
AT	-	Tatjana	1564	\N
AT	-	Teresa	526	\N
AT	-	Theodor	337	\N
AT	-	Theresa	378	\N
AT	-	Therese	346	\N
AT	-	Thomas	12152	\N
AT	-	Tobias	380	\N
AT	-	Udo	132	\N
AT	-	Ulla	108	\N
AT	-	Ulrich	607	\N
AT	-	Ulrike	4074	\N
AT	-	Ursula	3695	\N
AT	-	Uta	204	\N
AT	-	Ute	637	\N
AT	-	Uwe	310	\N
AT	-	Valentin	379	\N
AT	-	Valentina	149	\N
AT	-	Valerie	201	\N
AT	-	Vanessa	199	\N
AT	-	Vera	635	\N
AT	-	Verena	1425	\N
AT	-	Veronika	2919	\N
AT	-	Viktor	795	\N
AT	-	Viktoria	962	\N
AT	-	Vinzenz	128	\N
AT	-	Viola	151	\N
AT	-	Volker	245	\N
AT	-	Walter	11190	\N
AT	-	Waltraud	243	\N
AT	-	Wanda	70	\N
AT	-	Werner	6847	\N
AT	-	Wilfried	1052	\N
AT	-	Wilhelm	4206	\N
AT	-	Wilhelmine	207	\N
AT	-	Willibald	118	\N
AT	-	Wilma	401	\N
AT	-	Winfried	205	\N
AT	-	Wolfgang	12273	\N
AT	-	Wolfram	193	\N
CA	-	Aaron	981	\N
CA	-	Ada	185	\N
CA	-	Adam	1748	\N
CA	-	Adele	229	\N
CA	-	Adrian	637	\N
CA	-	Adriana	213	\N
CA	-	Adrien	260	\N
CA	-	Adrienne	260	\N
CA	-	Agnes	472	\N
CA	-	Alain	2642	\N
CA	-	Alan	1901	\N
CA	-	Alana	246	\N
CA	-	Albert	1743	\N
CA	-	Alexander	3193	\N
CA	-	Alexandra	601	\N
CA	-	Alexandre	666	\N
CA	-	Alexis	264	\N
CA	-	Alfred	687	\N
CA	-	Alice	1051	\N
CA	-	Alicia	465	\N
CA	-	Aline	316	\N
CA	-	Alison	833	\N
CA	-	Allan	2129	\N
CA	-	Allen	681	\N
CA	-	Allison	788	\N
CA	-	Alma	233	\N
CA	-	Alvin	367	\N
CA	-	Alyssa	184	\N
CA	-	Amanda	2824	\N
CA	-	Amber	621	\N
CA	-	Amy	1731	\N
CA	-	Andre	4231	\N
CA	-	Andrea	2161	\N
CA	-	Andree	215	\N
CA	-	Andrew	5100	\N
CA	-	Angela	3409	\N
CA	-	Angelo	413	\N
CA	-	Angus	394	\N
CA	-	Anita	1154	\N
CA	-	Ann	2381	\N
CA	-	Anna	2775	\N
CA	-	Anne	3318	\N
CA	-	Anne-Marie	337	\N
CA	-	Annette	768	\N
CA	-	Annick	181	\N
CA	-	Anthony	3613	\N
CA	-	Antoine	1321	\N
CA	-	Anton	200	\N
CA	-	April	579	\N
CA	-	Arlene	622	\N
CA	-	Armand	402	\N
CA	-	Arnold	474	\N
CA	-	Arthur	1746	\N
CA	-	Ashley	1459	\N
CA	-	Audrey	1095	\N
CA	-	Austin	180	\N
CA	-	Barbara	4449	\N
CA	-	Beatrice	267	\N
CA	-	Belinda	196	\N
CA	-	Ben	557	\N
CA	-	Benjamin	1444	\N
CA	-	Benoît	1240	\N
CA	-	Bernadette	301	\N
CA	-	Bernard	1984	\N
CA	-	Bernice	835	\N
CA	-	Bertha	190	\N
CA	-	Bertrand	617	\N
CA	-	Beverley	804	\N
CA	-	Beverly	1372	\N
CA	-	Blaine	271	\N
CA	-	Blair	595	\N
CA	-	Blake	281	\N
CA	-	Bonnie	1559	\N
CA	-	Bradley	2307	\N
CA	-	Brandon	534	\N
CA	-	Brenda	3172	\N
CA	-	Brendan	282	\N
CA	-	Brent	1359	\N
CA	-	Brett	514	\N
CA	-	Brian	6529	\N
CA	-	Brigitte	480	\N
CA	-	Brittany	358	\N
CA	-	Brooke	189	\N
CA	-	Bruce	3109	\N
CA	-	Bryan	1066	\N
CA	-	Caitlin	194	\N
CA	-	Calvin	476	\N
CA	-	Cameron	578	\N
CA	-	Camille	464	\N
CA	-	Candace	387	\N
CA	-	Candice	324	\N
CA	-	Cara	209	\N
CA	-	Carey	212	\N
CA	-	Carl	1432	\N
CA	-	Carla	713	\N
CA	-	Carman	206	\N
CA	-	Carmen	1153	\N
CA	-	Carol	3924	\N
CA	-	Carole	1308	\N
CA	-	Caroline	2064	\N
CA	-	Carolyn	1251	\N
CA	-	Casey	226	\N
CA	-	Cassandra	282	\N
CA	-	Catherine	4628	\N
CA	-	Cecil	305	\N
CA	-	Cécile	461	\N
CA	-	Celine	402	\N
CA	-	Chad	698	\N
CA	-	Chantal	1246	\N
CA	-	Chantale	212	\N
CA	-	Charlene	693	\N
CA	-	Charles	3273	\N
CA	-	Charlie	393	\N
CA	-	Charlotte	478	\N
CA	-	Charmaine	194	\N
CA	-	Chelsea	309	\N
CA	-	Cheryl	2393	\N
CA	-	Chris	5714	\N
CA	-	Christa	209	\N
CA	-	Christian	1457	\N
CA	-	Christiane	232	\N
CA	-	Christie	185	\N
CA	-	Christina	1678	\N
CA	-	Christine	3422	\N
CA	-	Christopher	1443	\N
CA	-	Cindy	2586	\N
CA	-	Claire	1039	\N
CA	-	Clara	275	\N
CA	-	Clare	449	\N
CA	-	Clarence	480	\N
CA	-	Claude	3689	\N
CA	-	Claudette	499	\N
CA	-	Claudia	545	\N
CA	-	Claudine	191	\N
CA	-	Clayton	389	\N
CA	-	Clement	476	\N
CA	-	Clifford	829	\N
CA	-	Clint	216	\N
CA	-	Cody	258	\N
CA	-	Colette	372	\N
CA	-	Colin	1298	\N
CA	-	Colleen	1422	\N
CA	-	Conrad	368	\N
CA	-	Constance	1160	\N
CA	-	Corey	486	\N
CA	-	Corinne	352	\N
CA	-	Cory	621	\N
CA	-	Courtney	363	\N
CA	-	Craig	1744	\N
CA	-	Crystal	1090	\N
CA	-	Curtis	601	\N
CA	-	Cynthia	1089	\N
CA	-	Cyril	239	\N
CA	-	Dale	1778	\N
CA	-	Dallas	250	\N
CA	-	Dana	1053	\N
CA	-	Daniel	10538	\N
CA	-	Daniela	247	\N
CA	-	Danielle	1630	\N
CA	-	Dany	550	\N
CA	-	Daphne	194	\N
CA	-	Darcy	548	\N
CA	-	Darlene	1414	\N
CA	-	Darrell	621	\N
CA	-	Darren	1270	\N
CA	-	Darryl	669	\N
CA	-	Daryl	460	\N
CA	-	David	18156	\N
CA	-	Dawn	1403	\N
CA	-	Dean	1306	\N
CA	-	Deanna	528	\N
CA	-	Deborah	2616	\N
CA	-	Déborah	604	\N
CA	-	Debra	2732	\N
CA	-	Denis	3506	\N
CA	-	Denise	2412	\N
CA	-	Dennis	2328	\N
CA	-	Derek	1491	\N
CA	-	Derrick	336	\N
CA	-	Devin	174	\N
CA	-	Devon	181	\N
CA	-	Diana	1297	\N
CA	-	Diane	3809	\N
CA	-	Dianne	873	\N
CA	-	Dina	233	\N
CA	-	Dolores	195	\N
CA	-	Dominic	823	\N
CA	-	Dominique	666	\N
CA	-	Donald	7665	\N
CA	-	Donna	3756	\N
CA	-	Dora	207	\N
CA	-	Doreen	817	\N
CA	-	Doris	1068	\N
CA	-	Dorothy	1300	\N
CA	-	Douglas	5337	\N
CA	-	Drew	313	\N
CA	-	Duane	368	\N
CA	-	Duncan	299	\N
CA	-	Dustin	294	\N
CA	-	Dwayne	531	\N
CA	-	Dwight	286	\N
CA	-	Dylan	240	\N
CA	-	Earl	696	\N
CA	-	Edgar	656	\N
CA	-	Edith	595	\N
CA	-	Edmond	387	\N
CA	-	Edna	432	\N
CA	-	Edward	5193	\N
CA	-	Edwin	434	\N
CA	-	Eileen	716	\N
CA	-	Elaine	1590	\N
CA	-	Eleanor	433	\N
CA	-	Elise	1382	\N
CA	-	Elizabeth	6026	\N
CA	-	Ella	207	\N
CA	-	Ellen	762	\N
CA	-	Elmer	240	\N
CA	-	Elsie	357	\N
CA	-	Emilie	227	\N
CA	-	Émilie	293	\N
CA	-	Emily	970	\N
CA	-	Emma	503	\N
CA	-	Emmanuel	261	\N
CA	-	Eric	4343	\N
CA	-	Erica	477	\N
CA	-	Erika	371	\N
CA	-	Erin	1466	\N
CA	-	Ernest	1133	\N
CA	-	Esther	518	\N
CA	-	Ethel	222	\N
CA	-	Étienne	263	\N
CA	-	Eugene	920	\N
CA	-	Eva	875	\N
CA	-	Evan	396	\N
CA	-	Evelyn	918	\N
CA	-	Fay	185	\N
CA	-	Faye	351	\N
CA	-	Felix	240	\N
CA	-	Fern	311	\N
CA	-	Fernand	727	\N
CA	-	Fiona	303	\N
CA	-	Florence	604	\N
CA	-	Floyd	197	\N
CA	-	Frances	1538	\N
CA	-	Francine	825	\N
CA	-	Francis	1319	\N
CA	-	François	1842	\N
CA	-	Françoise	215	\N
CA	-	Frank	3951	\N
CA	-	Frédéric	1546	\N
CA	-	Frederick	1306	\N
CA	-	Gabriel	652	\N
CA	-	Gabrielle	270	\N
CA	-	Gaétan	1045	\N
CA	-	Gail	1593	\N
CA	-	Garnet	197	\N
CA	-	Garry	777	\N
CA	-	Garth	266	\N
CA	-	Gary	4055	\N
CA	-	Gaston	742	\N
CA	-	Gavin	208	\N
CA	-	Gayle	345	\N
CA	-	Geneviève	1360	\N
CA	-	Geoffrey	1435	\N
CA	-	George	5056	\N
CA	-	Georges	624	\N
CA	-	Georgina	245	\N
CA	-	Gerald	2995	\N
CA	-	Geraldine	282	\N
CA	-	Gérard	1948	\N
CA	-	Germain	421	\N
CA	-	Germaine	176	\N
CA	-	Gertrude	186	\N
CA	-	Gilbert	710	\N
CA	-	Gilles	2955	\N
CA	-	Gillian	366	\N
CA	-	Gisèle	459	\N
CA	-	Gladys	378	\N
CA	-	Glen	1508	\N
CA	-	Glenda	378	\N
